"id_transakcji"	"id_klienta"	"id_asortymentu"	"ilosc"	"data_transakcji"
"F/TR/88343219"	"TeCh12023"	"M"	1,77	2014-1-24 00:00:00
"F/TR/31995869"	"MiNi5855"	"O"	2,73	2013-4-25 00:00:00
"F/TR/13262405"	"DaSt4844"	"K"	5,75	2014-8-5 00:00:00
"F/TR/47403212"	"DoWu5034"	"EGS"	10,84	2014-5-2 00:00:00
"F/TR/48814778"	"Molo10889"	"EG"	11,16	2014-11-11 00:00:00
"F/TR/70827849"	"CiSi5366"	"EG"	3,34	2014-9-4 00:00:00
"F/TR/47843018"	"KiKl16032"	"EG"	10,53	2014-11-12 00:00:00
"F/TR/36890887"	"BlPo11698"	"PE"	8,65	2014-9-8 00:00:00
"F/TR/5816235"	"EwKa453"	"OO"	9,45	2013-5-2 00:00:00
"F/TR/41224899"	"MaKl14103"	"OO"	3,82	2013-7-18 00:00:00
"F/TR/42315380"	"WoCz10882"	"EGE"	2,21	2013-7-1 00:00:00
"F/TR/51575565"	"WaWy13861"	"EGS"	8,39	2013-2-7 00:00:00
"F/TR/84071881"	"EmLo5281"	"EGS"	1,20	2013-7-26 00:00:00
"F/TR/62635352"	"RuPa12904"	"EGS"	2,04	2013-2-21 00:00:00
"F/TR/37454958"	"DaBu2409"	"K"	10,98	2014-5-1 00:00:00
"F/TR/1977862"	"HeCh12660"	"O"	4,64	2013-7-25 00:00:00
"F/TR/38808948"	"RaDe342"	"OO"	11,27	2013-7-12 00:00:00
"F/TR/77008836"	"WsMa17721"	"M"	7,17	2014-3-5 00:00:00
"F/TR/63753424"	"PrMi686"	"M"	6,02	2013-1-10 00:00:00
"F/TR/36246521"	"IgBi12728"	"PE"	10,55	2014-8-28 00:00:00
"F/TR/56062120"	"GnSt5397"	"M"	1,12	2013-8-13 00:00:00
"F/TR/69824390"	"StHi13910"	"O"	8,91	2013-4-8 00:00:00
"F/TR/60294906"	"BoRe12912"	"K"	1,01	2013-11-30 00:00:00
"F/TR/60571522"	"WoCz10882"	"EGS"	8,75	2013-5-23 00:00:00
"F/TR/79174775"	"AlCz1396"	"EG"	9,99	2014-10-12 00:00:00
"F/TR/83707904"	"MaVo17264"	"EG"	11,31	2014-3-14 00:00:00
"F/TR/58743944"	"MaTu7751"	"EG"	11,50	2014-9-7 00:00:00
"F/TR/57506701"	"BeZa3345"	"PE"	7,95	2013-9-7 00:00:00
"F/TR/20149700"	"WiJa1706"	"OO"	11,90	2013-3-25 00:00:00
"F/TR/53565817"	"IlPr5670"	"EGE"	4,05	2014-8-26 00:00:00
"F/TR/27370865"	"Aulo12861"	"EGS"	3,58	2013-9-21 00:00:00
"F/TR/48927019"	"SiPl2714"	"EGS"	7,92	2014-1-30 00:00:00
"F/TR/60449832"	"HuPi5844"	"EGS"	8,32	2013-10-20 00:00:00
"F/TR/24233108"	"ChGr2804"	"K"	5,20	2014-2-12 00:00:00
"F/TR/22763383"	"BrSu3409"	"O"	9,27	2014-5-21 00:00:00
"F/TR/13806940"	"TaMa15984"	"OO"	9,91	2014-5-28 00:00:00
"F/TR/77157296"	"OsTr9674"	"M"	8,82	2014-7-29 00:00:00
"F/TR/61694516"	"JaMi14416"	"M"	1,52	2013-11-18 00:00:00
"F/TR/97922936"	"MaTa19823"	"PE"	2,72	2013-5-21 00:00:00
"F/TR/20278955"	"StSz1460"	"M"	3,34	2013-1-22 00:00:00
"F/TR/46316882"	"EuSp8197"	"O"	8,80	2013-5-20 00:00:00
"F/TR/4598504"	"TaBo7871"	"K"	10,44	2014-1-25 00:00:00
"F/TR/33979349"	"DoKs6978"	"EGS"	7,26	2014-3-31 00:00:00
"F/TR/96978139"	"RoPy15095"	"EG"	3,42	2014-1-26 00:00:00
"F/TR/88938274"	"StRe6109"	"EG"	10,04	2013-6-21 00:00:00
"F/TR/20025057"	"NoRa9567"	"EG"	9,29	2013-9-12 00:00:00
"F/TR/22036623"	"DoKa3816"	"PE"	6,52	2013-8-27 00:00:00
"F/TR/11662182"	"NeSa15914"	"OO"	11,73	2014-7-11 00:00:00
"F/TR/12037921"	"DoPo8369"	"OO"	10,95	2014-7-29 00:00:00
"F/TR/30654862"	"zaKo15891"	"EGE"	3,14	2013-12-27 00:00:00
"F/TR/80478880"	"LeJe5769"	"EGS"	4,12	2013-8-22 00:00:00
"F/TR/71383386"	"PrMi686"	"EGS"	6,64	2014-1-29 00:00:00
"F/TR/78508498"	"swGo18791"	"EGS"	6,47	2013-12-8 00:00:00
"F/TR/7745050"	"TeCh12023"	"K"	3,81	2014-8-17 00:00:00
"F/TR/33595527"	"DaMa6623"	"O"	10,53	2013-12-4 00:00:00
"F/TR/31054675"	"AdMa19054"	"OO"	10,46	2014-4-22 00:00:00
"F/TR/38059874"	"KlDe12738"	"M"	3,03	2014-9-10 00:00:00
"F/TR/5002570"	"JaSa9570"	"M"	2,62	2014-10-19 00:00:00
"F/TR/57167767"	"IwPi7955"	"M"	8,11	2014-7-28 00:00:00
"F/TR/59570538"	"KoBo15488"	"PE"	4,43	2013-9-11 00:00:00
"F/TR/87386810"	"KrBi2481"	"M"	11,20	2014-2-28 00:00:00
"F/TR/31419891"	"Bosw13735"	"O"	3,64	2013-4-14 00:00:00
"F/TR/3990146"	"FiKa6645"	"K"	2,30	2013-9-21 00:00:00
"F/TR/92299781"	"WlZa6019"	"EGS"	1,03	2014-5-24 00:00:00
"F/TR/54984313"	"FePo2431"	"EG"	8,87	2013-7-10 00:00:00
"F/TR/31595265"	"StKl6198"	"EG"	8,85	2013-4-11 00:00:00
"F/TR/3535591"	"TyCh2190"	"EG"	4,79	2014-9-25 00:00:00
"F/TR/28922048"	"AcPi9448"	"PE"	1,40	2013-7-29 00:00:00
"F/TR/60884768"	"SaLi19515"	"OO"	6,93	2013-3-21 00:00:00
"F/TR/72173922"	"EwKa453"	"OO"	3,36	2014-2-22 00:00:00
"F/TR/5876058"	"Pesl15625"	"EGE"	4,80	2013-12-5 00:00:00
"F/TR/27647401"	"SoBo12233"	"EGS"	11,11	2013-8-16 00:00:00
"F/TR/58824898"	"WaSz19509"	"EGS"	11,07	2014-4-11 00:00:00
"F/TR/8900348"	"WaSt8077"	"EGS"	11,90	2013-9-30 00:00:00
"F/TR/16918670"	"CeSz8241"	"K"	11,97	2013-7-16 00:00:00
"F/TR/70250202"	"FlPr8293"	"O"	11,64	2013-10-22 00:00:00
"F/TR/70104116"	"WiPo7245"	"OO"	10,90	2014-7-20 00:00:00
"F/TR/48292753"	"BaBy6849"	"M"	3,62	2014-4-1 00:00:00
"F/TR/70822993"	"TeZe15066"	"M"	2,56	2014-1-2 00:00:00
"F/TR/97895059"	"AdMu2795"	"M"	4,50	2014-2-4 00:00:00
"F/TR/73566990"	"OlWe4435"	"PE"	9,70	2014-11-24 00:00:00
"F/TR/63503015"	"WaNa11639"	"M"	5,14	2014-4-25 00:00:00
"F/TR/41065579"	"JaHe4290"	"O"	9,07	2013-1-21 00:00:00
"F/TR/82239845"	"KsOb12418"	"K"	4,21	2014-8-8 00:00:00
"F/TR/25918923"	"MaCi18646"	"EGS"	9,76	2014-7-31 00:00:00
"F/TR/74051868"	"HaKn14617"	"EG"	7,47	2013-3-3 00:00:00
"F/TR/39989749"	"PaDw10732"	"EG"	9,39	2013-6-10 00:00:00
"F/TR/82932067"	"GeSw11750"	"EG"	5,05	2014-3-30 00:00:00
"F/TR/83698149"	"RoSz15470"	"PE"	1,50	2014-9-11 00:00:00
"F/TR/32801802"	"MiMa12134"	"OO"	9,36	2014-8-19 00:00:00
"F/TR/61555105"	"DiRy10656"	"OO"	8,95	2013-4-15 00:00:00
"F/TR/63974663"	"BaKa10356"	"EGE"	8,58	2014-9-20 00:00:00
"F/TR/6763771"	"RaKo133"	"EGS"	9,54	2014-9-26 00:00:00
"F/TR/44212249"	"NoMi16750"	"EGS"	8,95	2014-10-25 00:00:00
"F/TR/19290452"	"MaOs1226"	"EGS"	7,04	2014-4-15 00:00:00
"F/TR/69236319"	"KaNa8465"	"K"	2,74	2013-8-5 00:00:00
"F/TR/26385870"	"LeGi7383"	"O"	7,61	2013-6-12 00:00:00
"F/TR/62554624"	"GoTr19384"	"OO"	3,66	2014-9-25 00:00:00
"F/TR/80789741"	"StCz12784"	"M"	6,84	2014-8-24 00:00:00
"F/TR/67863774"	"WiDa18286"	"M"	9,61	2013-6-27 00:00:00
"F/TR/94465877"	"BoKi15489"	"M"	2,76	2014-8-25 00:00:00
"F/TR/29137329"	"ToCz3432"	"PE"	2,52	2014-3-31 00:00:00
"F/TR/95551381"	"MaPr14522"	"M"	2,08	2013-1-10 00:00:00
"F/TR/36578029"	"SoSy268"	"O"	7,56	2013-4-8 00:00:00
"F/TR/64173538"	"swMi2063"	"K"	3,51	2013-10-28 00:00:00
"F/TR/55187721"	"MaJe2069"	"EGS"	6,11	2014-8-9 00:00:00
"F/TR/56844269"	"IrHa8257"	"EG"	2,54	2013-9-3 00:00:00
"F/TR/50449897"	"OkWi14550"	"EG"	2,33	2013-5-26 00:00:00
"F/TR/34786038"	"MsHe3287"	"PE"	3,92	2014-6-12 00:00:00
"F/TR/77114546"	"ToCh3327"	"OO"	8,48	2014-10-1 00:00:00
"F/TR/99282423"	"GrKr11211"	"OO"	2,93	2013-12-18 00:00:00
"F/TR/9204616"	"swMi2063"	"EGS"	1,82	2013-6-9 00:00:00
"F/TR/48025280"	"GeMa19363"	"EGS"	5,80	2014-6-9 00:00:00
"F/TR/98322359"	"Amzw15084"	"K"	4,53	2014-9-4 00:00:00
"F/TR/45164256"	"IlBi15071"	"O"	7,15	2013-3-8 00:00:00
"F/TR/64621099"	"IwPi7955"	"OO"	3,47	2013-2-14 00:00:00
"F/TR/17108523"	"WlKn19880"	"M"	5,79	2013-2-13 00:00:00
"F/TR/71807955"	"DeMa11725"	"M"	7,29	2013-4-24 00:00:00
"F/TR/27760263"	"MiMa12134"	"M"	10,72	2013-7-11 00:00:00
"F/TR/60060592"	"AdSt18189"	"PE"	1,84	2013-4-26 00:00:00
"F/TR/87525900"	"BoSz876"	"M"	1,50	2013-7-27 00:00:00
"F/TR/39047467"	"MaUz18238"	"O"	4,53	2014-9-2 00:00:00
"F/TR/70138311"	"MaSw18940"	"K"	8,41	2014-1-10 00:00:00
"F/TR/53911236"	"NiKo16324"	"EGS"	9,04	2014-3-19 00:00:00
"F/TR/46290122"	"Amzw15084"	"EG"	4,16	2014-8-5 00:00:00
"F/TR/51084536"	"RoTr15509"	"EG"	8,47	2013-10-27 00:00:00
"F/TR/602311"	"BrBu16323"	"EG"	6,37	2014-1-21 00:00:00
"F/TR/91028578"	"LiKr1897"	"OO"	6,65	2013-9-9 00:00:00
"F/TR/43628631"	"WiOt6029"	"EGE"	2,58	2013-10-8 00:00:00
"F/TR/92820236"	"TwRo2251"	"EGS"	8,18	2013-4-22 00:00:00
"F/TR/41631279"	"KlDe12738"	"K"	1,30	2014-6-1 00:00:00
"F/TR/60504401"	"FlPr8293"	"O"	3,98	2013-3-11 00:00:00
"F/TR/31723981"	"DoSi18430"	"OO"	2,36	2014-6-8 00:00:00
"F/TR/36056670"	"WsKr5176"	"M"	2,05	2013-6-17 00:00:00
"F/TR/76859262"	"NaDz17239"	"M"	9,33	2013-12-30 00:00:00
"F/TR/11413832"	"BeTo18519"	"M"	10,88	2013-10-23 00:00:00
"F/TR/46518075"	"BlPo11698"	"PE"	1,11	2013-11-23 00:00:00
"F/TR/99406513"	"JaJe5020"	"O"	11,92	2014-4-15 00:00:00
"F/TR/7268820"	"NoLa16331"	"K"	7,27	2013-11-26 00:00:00
"F/TR/24617658"	"WiSt14563"	"EGS"	4,82	2013-4-25 00:00:00
"F/TR/5733850"	"FlGn12379"	"EG"	8,43	2014-4-24 00:00:00
"F/TR/48936447"	"DoRe16172"	"EG"	5,88	2014-4-4 00:00:00
"F/TR/14403971"	"KoDr6992"	"EG"	6,78	2014-5-22 00:00:00
"F/TR/48774622"	"EfHe4532"	"PE"	8,20	2013-11-17 00:00:00
"F/TR/49243140"	"RyRo749"	"OO"	1,04	2014-6-19 00:00:00
"F/TR/65497298"	"KaGl5667"	"OO"	3,55	2014-9-21 00:00:00
"F/TR/99970050"	"WlSt6333"	"EGE"	11,26	2013-10-6 00:00:00
"F/TR/9948359"	"OdPa12383"	"EGS"	5,49	2013-9-11 00:00:00
"F/TR/12135277"	"ZbKa18575"	"EGS"	8,74	2014-5-22 00:00:00
"F/TR/76751485"	"AlSt6727"	"EGS"	10,33	2013-12-29 00:00:00
"F/TR/56670119"	"WeSm3474"	"K"	7,69	2014-9-18 00:00:00
"F/TR/55274237"	"ZbDo19848"	"O"	1,54	2014-5-11 00:00:00
"F/TR/93641544"	"SuJa13984"	"OO"	4,44	2013-2-18 00:00:00
"F/TR/77824316"	"AnSt1978"	"M"	3,91	2014-7-28 00:00:00
"F/TR/75050206"	"JoNo1508"	"M"	1,99	2014-8-17 00:00:00
"F/TR/801592"	"SiBa16966"	"M"	1,30	2014-8-4 00:00:00
"F/TR/54259091"	"GeSa9786"	"PE"	7,01	2014-3-25 00:00:00
"F/TR/93483266"	"SuKr19942"	"M"	1,34	2014-3-3 00:00:00
"F/TR/77864555"	"RaBa9861"	"O"	8,96	2014-4-14 00:00:00
"F/TR/77509783"	"SoNi4280"	"K"	6,08	2013-9-5 00:00:00
"F/TR/67981109"	"PaDw10732"	"EGS"	5,18	2014-9-8 00:00:00
"F/TR/98000898"	"SuMe9892"	"EG"	7,01	2014-11-29 00:00:00
"F/TR/24803478"	"WoCz10882"	"EG"	5,53	2014-3-20 00:00:00
"F/TR/67906490"	"CiSi5366"	"EG"	7,71	2014-10-18 00:00:00
"F/TR/69892243"	"ErSz6316"	"PE"	2,35	2013-4-6 00:00:00
"F/TR/50174939"	"AcKo6153"	"OO"	3,93	2014-2-22 00:00:00
"F/TR/53694314"	"SiPl2714"	"OO"	10,66	2014-11-25 00:00:00
"F/TR/87678725"	"SiSz10748"	"EGE"	9,70	2013-3-14 00:00:00
"F/TR/94332418"	"LiOl11601"	"EGS"	4,89	2013-10-2 00:00:00
"F/TR/16396290"	"MsCy14780"	"EGS"	6,23	2013-2-5 00:00:00
"F/TR/59603581"	"EwKo11406"	"EGS"	11,16	2014-8-31 00:00:00
"F/TR/71959512"	"CiKr11812"	"K"	10,72	2014-6-8 00:00:00
"F/TR/90774897"	"GaSe6116"	"O"	10,25	2013-3-14 00:00:00
"F/TR/53442670"	"JoDr1522"	"OO"	11,94	2014-11-5 00:00:00
"F/TR/70515352"	"StHi13910"	"M"	10,39	2013-3-19 00:00:00
"F/TR/45752957"	"DaKi5334"	"M"	2,81	2013-3-18 00:00:00
"F/TR/3420203"	"DeSu1995"	"M"	3,78	2013-9-20 00:00:00
"F/TR/23055398"	"WiMu17922"	"PE"	5,95	2013-5-12 00:00:00
"F/TR/8114006"	"LeNa3990"	"M"	1,24	2014-11-29 00:00:00
"F/TR/32213110"	"KoFi1031"	"O"	11,78	2014-7-29 00:00:00
"F/TR/50444281"	"HeNe19665"	"K"	2,82	2013-6-8 00:00:00
"F/TR/72036942"	"AxDy3648"	"EGS"	6,55	2014-4-28 00:00:00
"F/TR/13139480"	"LiGe16426"	"EG"	5,28	2013-4-10 00:00:00
"F/TR/76846461"	"KoDr6992"	"EG"	3,02	2013-3-19 00:00:00
"F/TR/30401318"	"AdSt18189"	"EG"	5,64	2014-9-1 00:00:00
"F/TR/49678179"	"StSz11643"	"OO"	7,42	2013-5-26 00:00:00
"F/TR/42397974"	"RuRz10747"	"OO"	11,79	2013-4-11 00:00:00
"F/TR/31118458"	"ChKa7950"	"EGE"	9,85	2013-9-12 00:00:00
"F/TR/64687287"	"BlBy5926"	"EGS"	9,70	2014-4-12 00:00:00
"F/TR/33471975"	"TeTe12288"	"EGS"	2,44	2014-4-22 00:00:00
"F/TR/45740165"	"NoBa7819"	"EGS"	11,11	2013-6-23 00:00:00
"F/TR/37882120"	"SuSe996"	"O"	2,36	2013-8-27 00:00:00
"F/TR/48586911"	"FiHo8230"	"OO"	11,15	2014-1-10 00:00:00
"F/TR/58122286"	"ArBi8582"	"M"	5,48	2013-7-5 00:00:00
"F/TR/17919403"	"StSz11643"	"M"	11,42	2013-5-18 00:00:00
"F/TR/77685380"	"DoKi17115"	"PE"	9,41	2013-5-19 00:00:00
"F/TR/68478756"	"GeBe16866"	"M"	3,55	2014-11-18 00:00:00
"F/TR/53138681"	"ScDo6847"	"O"	6,59	2014-2-19 00:00:00
"F/TR/97228188"	"UrMa17316"	"K"	2,53	2013-1-29 00:00:00
"F/TR/72852064"	"LoVi5778"	"EGS"	5,12	2014-2-20 00:00:00
"F/TR/13432585"	"StSz11643"	"EG"	6,57	2013-10-3 00:00:00
"F/TR/82707"	"Hosc18393"	"EG"	3,91	2013-8-26 00:00:00
"F/TR/45760782"	"JaKo2353"	"EG"	3,75	2014-1-13 00:00:00
"F/TR/79700776"	"MaBi3471"	"PE"	5,18	2013-5-1 00:00:00
"F/TR/16571207"	"AlIk6641"	"OO"	8,59	2013-12-26 00:00:00
"F/TR/23453491"	"MaSw18940"	"OO"	4,98	2014-9-5 00:00:00
"F/TR/21615558"	"ZaNi18823"	"EGE"	4,81	2013-10-24 00:00:00
"F/TR/86318275"	"IgBi12728"	"EGS"	9,35	2014-1-22 00:00:00
"F/TR/6100371"	"KrGa3368"	"EGS"	4,82	2013-5-3 00:00:00
"F/TR/21202044"	"AdKr12120"	"EGS"	2,77	2014-1-9 00:00:00
"F/TR/81772068"	"ZiCi18673"	"K"	8,52	2014-7-7 00:00:00
"F/TR/16637239"	"LuBu4015"	"O"	1,97	2014-4-13 00:00:00
"F/TR/30075771"	"MiPa3313"	"OO"	8,44	2013-2-17 00:00:00
"F/TR/89147413"	"JaSk18354"	"M"	1,40	2013-9-12 00:00:00
"F/TR/36764860"	"ErSc19590"	"M"	6,52	2014-8-4 00:00:00
"F/TR/88564434"	"HoGe9069"	"M"	11,25	2014-10-25 00:00:00
"F/TR/1315908"	"IdPo8053"	"PE"	9,66	2014-5-19 00:00:00
"F/TR/21042927"	"CePt3069"	"M"	6,31	2014-2-16 00:00:00
"F/TR/60465011"	"SiAk5923"	"O"	6,29	2014-2-28 00:00:00
"F/TR/78425785"	"GaGo12801"	"K"	4,36	2014-7-26 00:00:00
"F/TR/88547184"	"LaWa13971"	"EGS"	3,38	2013-12-18 00:00:00
"F/TR/74781880"	"OtKa7328"	"EG"	2,49	2014-8-13 00:00:00
"F/TR/59758290"	"GaPr7256"	"EG"	9,47	2013-1-5 00:00:00
"F/TR/84360512"	"AdSk4813"	"PE"	4,56	2014-7-11 00:00:00
"F/TR/2435470"	"ZbDo19848"	"OO"	1,30	2013-2-24 00:00:00
"F/TR/82154394"	"HeNe19665"	"EGE"	6,71	2013-2-1 00:00:00
"F/TR/48710396"	"RaSz8793"	"EGS"	4,83	2013-2-8 00:00:00
"F/TR/49936655"	"DaMa6623"	"EGS"	6,61	2014-6-5 00:00:00
"F/TR/90933827"	"WiGr18300"	"EGS"	3,77	2014-10-14 00:00:00
"F/TR/34993522"	"MsBi2700"	"K"	3,63	2014-5-28 00:00:00
"F/TR/87150722"	"SaFr1539"	"O"	7,40	2013-3-9 00:00:00
"F/TR/8341134"	"BaSz5932"	"OO"	8,12	2013-4-8 00:00:00
"F/TR/83111279"	"RoAr13742"	"M"	9,90	2014-11-19 00:00:00
"F/TR/11773856"	"PuSi19760"	"M"	11,42	2014-10-20 00:00:00
"F/TR/31879319"	"LuAr11789"	"M"	5,61	2014-6-26 00:00:00
"F/TR/62374839"	"GeLe5592"	"PE"	7,74	2014-5-30 00:00:00
"F/TR/3282024"	"WrGr10946"	"M"	4,71	2013-1-10 00:00:00
"F/TR/74159271"	"KwPa5394"	"O"	1,55	2014-11-13 00:00:00
"F/TR/21295513"	"ElDr9061"	"EGS"	3,84	2013-12-26 00:00:00
"F/TR/28258125"	"RaGr2792"	"EG"	1,47	2014-3-26 00:00:00
"F/TR/203213"	"MoRu11737"	"EG"	4,96	2014-8-28 00:00:00
"F/TR/69617485"	"FaGi15016"	"EG"	10,49	2013-8-13 00:00:00
"F/TR/59785940"	"BeSz10000"	"PE"	3,36	2014-4-18 00:00:00
"F/TR/79825127"	"ArMr17909"	"OO"	7,46	2013-10-28 00:00:00
"F/TR/34802998"	"PaSa8395"	"OO"	2,71	2014-3-24 00:00:00
"F/TR/49269616"	"BrZa10822"	"EGE"	4,57	2014-1-2 00:00:00
"F/TR/97549452"	"JuRo4480"	"EGS"	5,30	2013-3-4 00:00:00
"F/TR/65525729"	"EnPr153"	"EGS"	3,15	2013-7-30 00:00:00
"F/TR/27317998"	"BoSz876"	"EGS"	6,54	2013-6-6 00:00:00
"F/TR/46400450"	"WlFl11057"	"K"	2,56	2013-12-7 00:00:00
"F/TR/90804274"	"AgWa14418"	"O"	5,93	2014-3-6 00:00:00
"F/TR/27057392"	"ZiWd11652"	"OO"	9,73	2013-3-23 00:00:00
"F/TR/89521521"	"DaGr3638"	"M"	8,22	2014-1-3 00:00:00
"F/TR/76811012"	"GeMa19363"	"PE"	8,76	2014-7-28 00:00:00
"F/TR/87574929"	"KsKo5459"	"M"	5,27	2014-3-12 00:00:00
"F/TR/67687963"	"WiSt6556"	"O"	5,80	2014-11-13 00:00:00
"F/TR/39113438"	"ToSo3211"	"K"	9,98	2014-6-5 00:00:00
"F/TR/63655680"	"BeSi17143"	"EGS"	3,98	2014-8-23 00:00:00
"F/TR/11856735"	"DuKu19646"	"EG"	11,60	2014-10-11 00:00:00
"F/TR/40668818"	"GaSe6116"	"EG"	10,44	2014-2-26 00:00:00
"F/TR/69286011"	"EfHe4532"	"EG"	10,61	2013-3-13 00:00:00
"F/TR/97598881"	"TeTa19731"	"PE"	3,91	2013-9-13 00:00:00
"F/TR/67821415"	"LeTa3104"	"OO"	1,66	2014-10-28 00:00:00
"F/TR/98944345"	"KaLa7832"	"OO"	2,63	2013-1-4 00:00:00
"F/TR/26223023"	"MaDe6679"	"EGS"	2,95	2014-3-22 00:00:00
"F/TR/61082205"	"DeBa18208"	"EGS"	9,42	2014-11-17 00:00:00
"F/TR/8994107"	"MiSl8898"	"EGS"	11,00	2013-4-18 00:00:00
"F/TR/53957787"	"WiDr3435"	"K"	1,68	2013-11-27 00:00:00
"F/TR/4431690"	"OdSc18060"	"O"	5,72	2013-11-6 00:00:00
"F/TR/84082459"	"UlWa10923"	"M"	11,47	2013-3-6 00:00:00
"F/TR/79787000"	"BaAr12554"	"M"	2,47	2013-10-15 00:00:00
"F/TR/55377514"	"Husl13911"	"M"	10,76	2013-5-12 00:00:00
"F/TR/70391411"	"BoKo15059"	"PE"	6,95	2013-11-24 00:00:00
"F/TR/48796384"	"MiGo17597"	"M"	6,18	2013-2-25 00:00:00
"F/TR/55565359"	"GrSt1449"	"O"	10,58	2013-3-11 00:00:00
"F/TR/88083833"	"AdMu2795"	"K"	2,21	2014-9-13 00:00:00
"F/TR/48549979"	"WiGr12472"	"EGS"	4,64	2014-5-11 00:00:00
"F/TR/44375949"	"IfSy14395"	"EG"	1,18	2014-1-19 00:00:00
"F/TR/56519593"	"GrSt1449"	"EG"	2,01	2014-5-22 00:00:00
"F/TR/68744731"	"LaBa12616"	"EG"	5,05	2014-4-15 00:00:00
"F/TR/77984365"	"ZoKo8574"	"PE"	3,19	2013-7-5 00:00:00
"F/TR/6655661"	"Emzu10361"	"OO"	5,85	2013-11-22 00:00:00
"F/TR/25858129"	"KaSz19370"	"OO"	10,75	2013-3-3 00:00:00
"F/TR/78736123"	"IwKa5339"	"EGS"	9,48	2014-4-3 00:00:00
"F/TR/78676843"	"swSt14699"	"EGS"	10,42	2013-2-12 00:00:00
"F/TR/32240026"	"IwWo3914"	"EGS"	1,00	2013-4-1 00:00:00
"F/TR/63005521"	"UlBa5212"	"O"	9,56	2013-9-12 00:00:00
"F/TR/63758930"	"StIn2616"	"OO"	7,37	2013-11-21 00:00:00
"F/TR/19106253"	"PiCh1936"	"M"	11,83	2014-10-20 00:00:00
"F/TR/73928037"	"DiOz12275"	"M"	11,14	2013-12-3 00:00:00
"F/TR/83847818"	"ZoOl8820"	"PE"	3,76	2013-8-19 00:00:00
"F/TR/31031779"	"ScWo11710"	"M"	5,34	2014-9-11 00:00:00
"F/TR/26110230"	"SeKo18975"	"O"	1,51	2013-9-2 00:00:00
"F/TR/5548015"	"ZbBo5890"	"K"	5,43	2014-2-11 00:00:00
"F/TR/91637260"	"LaWa13971"	"EGS"	3,21	2013-1-4 00:00:00
"F/TR/52580624"	"FiPy10297"	"EG"	2,18	2013-9-5 00:00:00
"F/TR/13315946"	"KrBi2481"	"EG"	4,76	2014-7-29 00:00:00
"F/TR/68120084"	"Ausm14602"	"EG"	2,19	2013-4-10 00:00:00
"F/TR/35453624"	"NiWe2067"	"PE"	7,31	2013-11-16 00:00:00
"F/TR/57107313"	"EwFa16403"	"OO"	7,99	2014-4-23 00:00:00
"F/TR/94093562"	"DoGr7355"	"OO"	9,97	2014-7-30 00:00:00
"F/TR/28088990"	"KwGo14248"	"EGE"	4,34	2014-8-17 00:00:00
"F/TR/23683310"	"UlPo2388"	"EGS"	7,87	2013-2-26 00:00:00
"F/TR/44070525"	"SuMe9892"	"EGS"	9,11	2014-8-6 00:00:00
"F/TR/67073593"	"FlMa13136"	"EGS"	9,21	2013-2-10 00:00:00
"F/TR/86342366"	"DiSt6586"	"K"	11,50	2014-9-22 00:00:00
"F/TR/75142633"	"BoTa5758"	"O"	3,56	2014-2-28 00:00:00
"F/TR/19460734"	"DyGo4971"	"OO"	11,49	2013-8-30 00:00:00
"F/TR/9852916"	"PuBe12394"	"M"	5,70	2013-8-12 00:00:00
"F/TR/20409084"	"TeBl11852"	"M"	11,77	2013-7-6 00:00:00
"F/TR/35871059"	"JaKu16498"	"M"	4,65	2014-7-12 00:00:00
"F/TR/13041927"	"MaRy1312"	"PE"	2,75	2014-9-17 00:00:00
"F/TR/80682404"	"FlSz15604"	"M"	1,08	2013-12-5 00:00:00
"F/TR/738309"	"ZoOl8820"	"O"	2,51	2014-7-3 00:00:00
"F/TR/61212288"	"KlBu2885"	"K"	4,90	2013-5-6 00:00:00
"F/TR/37259768"	"Aulo12861"	"EGS"	9,02	2014-8-10 00:00:00
"F/TR/60408537"	"BoZi5669"	"EG"	3,32	2014-9-8 00:00:00
"F/TR/39381072"	"PaJa7281"	"EG"	2,50	2014-6-13 00:00:00
"F/TR/58491801"	"PaSo17256"	"PE"	4,34	2014-6-29 00:00:00
"F/TR/69637809"	"MaBi18719"	"OO"	2,77	2013-4-10 00:00:00
"F/TR/62277877"	"AnMa19569"	"OO"	7,13	2014-1-30 00:00:00
"F/TR/83131976"	"WeJa8848"	"EGE"	11,75	2013-5-28 00:00:00
"F/TR/84686861"	"FlCh2574"	"EGS"	8,06	2014-9-15 00:00:00
"F/TR/19550257"	"JePo16734"	"EGS"	8,08	2014-7-4 00:00:00
"F/TR/40404221"	"FlSu13048"	"EGS"	3,42	2013-8-17 00:00:00
"F/TR/70290590"	"BaRy12782"	"K"	5,85	2013-5-14 00:00:00
"F/TR/29178665"	"NiDu5068"	"O"	3,77	2014-2-23 00:00:00
"F/TR/20843721"	"HuPi5844"	"OO"	1,39	2014-10-9 00:00:00
"F/TR/78705227"	"SzMi2478"	"M"	10,07	2013-4-3 00:00:00
"F/TR/5675677"	"IfSy14395"	"M"	8,35	2014-5-21 00:00:00
"F/TR/71196582"	"KrFr246"	"M"	11,22	2014-3-1 00:00:00
"F/TR/91897184"	"BoSz13970"	"PE"	1,16	2014-9-21 00:00:00
"F/TR/93711446"	"LuKl6260"	"M"	7,48	2014-6-20 00:00:00
"F/TR/20522733"	"EwBi9379"	"O"	9,12	2013-3-30 00:00:00
