Id_oceny	Data	Id_ucznia	Id_przedmiotu	Ocena
4521	2014-10-15	465/2012	1	3
4522	2014-10-15	175/2011	4	2
4523	2014-10-15	762/2014	5	3
4524	2014-10-15	786/2014	2	2
4525	2014-10-15	686/2013	4	2
4526	2014-10-15	787/2014	10	2
4527	2014-10-15	601/2013	5	2
4528	2014-10-15	142/2011	27	4
4529	2014-10-15	473/2012	5	2
4530	2014-10-15	666/2013	4	4
4531	2014-10-15	830/2014	19	3
4532	2014-10-15	796/2014	10	5
4533	2014-10-15	236/2011	3	5
4534	2014-10-15	133/2011	1	4
4535	2014-10-15	625/2013	1	3
4536	2014-10-15	871/2014	7	4
4537	2014-10-15	520/2013	2	3
4538	2014-10-15	846/2014	4	4
4539	2014-10-15	671/2013	1	6
4540	2014-10-15	433/2012	22	6
4541	2014-10-15	704/2014	3	6
4542	2014-10-15	398/2012	24	5
4543	2014-10-15	835/2014	11	4
4544	2014-10-15	851/2014	14	5
4545	2014-10-15	150/2011	4	2
4546	2014-10-15	758/2014	17	4
4547	2014-10-15	741/2014	1	3
4548	2014-10-15	405/2012	4	2
4549	2014-10-15	701/2014	18	6
4550	2014-10-15	757/2014	17	2
4551	2014-10-15	507/2012	1	3
4552	2014-10-15	830/2014	6	2
4553	2014-10-15	132/2011	4	4
4554	2014-10-15	675/2013	4	3
4555	2014-10-15	822/2014	7	2
4556	2014-10-15	248/2011	4	4
4557	2014-10-15	785/2014	7	3
4558	2014-10-15	699/2013	3	4
4559	2014-10-15	640/2013	1	6
4560	2014-10-15	615/2013	21	3
4561	2014-10-15	871/2014	1	4
4562	2014-10-15	171/2011	15	3
4563	2014-10-15	490/2012	15	4
4564	2014-10-15	611/2013	1	2
4565	2014-10-15	144/2011	2	2
4566	2014-10-15	813/2014	15	5
4567	2014-10-15	788/2014	1	2
4568	2014-10-15	239/2011	4	1
4569	2014-10-15	323/2012	2	4
4570	2014-10-15	767/2014	3	5
4571	2014-10-15	621/2013	5	4
4572	2014-10-15	136/2011	4	3
4573	2014-10-15	401/2012	1	2
4574	2014-10-15	742/2014	11	3
4575	2014-10-15	763/2014	9	5
4576	2014-10-15	659/2013	4	3
4577	2014-10-15	174/2011	26	2
4578	2014-10-15	806/2014	6	2
4579	2014-10-15	847/2014	13	5
4580	2014-10-15	713/2014	11	6
4581	2014-10-15	677/2013	4	3
4582	2014-10-15	861/2014	11	5
4583	2014-10-15	715/2014	3	3
4584	2014-10-15	746/2014	9	4
4585	2014-10-15	267/2011	1	4
4586	2014-10-15	716/2014	7	3
4587	2014-10-15	881/2014	1	2
4588	2014-10-15	631/2013	2	3
4589	2014-10-16	774/2014	15	5
4590	2014-10-16	879/2014	5	3
4591	2014-10-16	648/2013	4	3
4592	2014-10-16	623/2013	4	2
4593	2014-10-16	414/2012	4	1
4594	2014-10-16	709/2014	1	2
4595	2014-10-16	717/2014	18	2
4596	2014-10-16	676/2013	3	6
4597	2014-10-16	155/2011	15	4
4598	2014-10-16	775/2014	1	3
4599	2014-10-16	752/2014	6	4
4600	2014-10-16	636/2013	4	4
4601	2014-10-16	681/2013	1	3
4602	2014-10-16	727/2014	3	4
4603	2014-10-16	219/2011	15	3
4604	2014-10-16	194/2011	3	6
4605	2014-10-16	831/2014	3	3
4606	2014-10-16	716/2014	13	3
4607	2014-10-16	771/2014	5	3
4608	2014-10-16	701/2014	8	1
4609	2014-10-16	654/2013	20	2
4610	2014-10-16	703/2014	8	3
4611	2014-10-16	745/2014	11	3
4612	2014-10-16	569/2013	15	4
4613	2014-10-16	149/2011	3	2
4614	2014-10-16	720/2014	8	3
4615	2014-10-16	207/2011	1	3
4616	2014-10-16	867/2014	15	5
4617	2014-10-16	711/2014	9	5
4618	2014-10-16	124/2011	2	4
4619	2014-10-16	613/2013	5	3
4620	2014-10-16	846/2014	7	2
4621	2014-10-16	843/2014	12	5
4622	2014-10-16	436/2012	26	4
4623	2014-10-16	817/2014	7	2
4624	2014-10-16	259/2011	3	2
4625	2014-10-16	165/2011	10	1
4626	2014-10-16	831/2014	6	3
4627	2014-10-16	289/2012	5	6
4628	2014-10-16	824/2014	3	5
4629	2014-10-16	565/2013	5	2
4630	2014-10-16	650/2013	23	3
4631	2014-10-16	167/2011	3	4
4632	2014-10-16	687/2013	4	6
4633	2014-10-16	764/2014	9	3
4634	2014-10-16	141/2011	4	4
4635	2014-10-16	346/2012	4	4
4636	2014-10-16	548/2013	2	3
4637	2014-10-16	476/2012	26	2
4638	2014-10-16	744/2014	10	1
4639	2014-10-16	819/2014	13	5
4640	2014-10-16	814/2014	6	1
4641	2014-10-16	556/2013	2	2
4642	2014-10-16	786/2014	9	2
4643	2014-10-16	693/2013	3	6
4644	2014-10-16	726/2014	19	5
4645	2014-10-16	599/2013	24	4
4646	2014-10-16	629/2013	4	1
4647	2014-10-16	605/2013	23	3
4648	2014-10-16	736/2014	11	3
4649	2014-10-16	337/2012	22	2
4650	2014-10-16	630/2013	2	3
4651	2014-10-16	711/2014	3	5
4652	2014-10-16	781/2014	5	4
4653	2014-10-16	777/2014	5	2
4654	2014-10-16	721/2014	3	1
4655	2014-10-16	615/2013	1	6
4656	2014-10-16	877/2014	4	5
4657	2014-10-16	657/2013	10	3
4658	2014-10-16	753/2014	15	3
4659	2014-10-16	805/2014	3	3
4660	2014-10-16	690/2013	20	4
4661	2014-10-16	428/2012	4	2
4662	2014-10-16	612/2013	22	3
4663	2014-10-16	565/2013	24	6
4664	2014-10-16	637/2013	23	3
4665	2014-10-16	571/2013	2	3
4666	2014-10-16	852/2014	15	2
4667	2014-10-16	856/2014	4	3
4668	2014-10-16	704/2014	5	4
4669	2014-10-16	661/2013	5	2
4670	2014-10-16	743/2014	7	3
4671	2014-10-16	539/2013	2	4
4672	2014-10-16	440/2012	3	5
4673	2014-10-16	817/2014	9	2
4674	2014-10-16	726/2014	5	2
4675	2014-10-16	734/2014	9	6
4676	2014-10-16	277/2012	25	2
4677	2014-10-16	262/2011	3	5
4678	2014-10-16	315/2012	5	4
4679	2014-10-16	557/2013	4	2
4680	2014-10-16	884/2014	8	2
4681	2014-10-16	324/2012	26	2
4682	2014-10-16	499/2012	1	2
4683	2014-10-16	282/2012	26	3
4684	2014-10-16	651/2013	21	2
4685	2014-10-16	769/2014	4	2
4686	2014-10-16	595/2013	1	3
4687	2014-10-16	666/2013	2	4
4688	2014-10-16	709/2014	10	3
4689	2014-10-16	609/2013	3	5
4690	2014-10-16	851/2014	18	3
4691	2014-10-16	879/2014	9	4
4692	2014-10-16	261/2011	25	3
4693	2014-10-16	654/2013	1	3
4694	2014-10-16	570/2013	5	2
4695	2014-10-16	733/2014	9	4
4696	2014-10-16	567/2013	3	3
4697	2014-10-16	764/2014	18	2
4698	2014-10-16	588/2013	2	3
4699	2014-10-16	467/2012	25	3
4700	2014-10-16	762/2014	10	3
4701	2014-10-16	796/2014	17	3
4702	2014-10-16	516/2013	10	2
4703	2014-10-16	710/2014	14	5
4704	2014-10-16	436/2012	2	4
4705	2014-10-16	506/2012	4	4
4706	2014-10-16	349/2012	3	5
4707	2014-10-16	355/2012	25	3
4708	2014-10-16	670/2013	4	4
4709	2014-10-16	538/2013	2	4
4710	2014-10-16	164/2011	4	3
4711	2014-10-16	306/2012	4	3
4712	2014-10-16	835/2014	9	3
4713	2014-10-16	401/2012	15	5
4714	2014-10-16	867/2014	1	2
4715	2014-10-16	709/2014	1	2
4716	2014-10-16	663/2013	21	3
4717	2014-10-16	774/2014	3	6
4718	2014-10-16	745/2014	9	5
4719	2014-10-16	709/2014	8	4
4720	2014-10-16	673/2013	1	4
4721	2014-10-16	773/2014	8	5
4722	2014-10-16	769/2014	10	3
4723	2014-10-16	694/2013	4	2
4724	2014-10-16	722/2014	2	5
4725	2014-10-16	874/2014	13	3
4726	2014-10-16	212/2011	3	5
4727	2014-10-16	881/2014	1	2
4728	2014-10-16	678/2013	24	4
4729	2014-10-16	881/2014	2	2
4730	2014-10-16	697/2013	3	3
4731	2014-10-16	553/2013	3	3
4732	2014-10-16	786/2014	12	2
4733	2014-10-16	770/2014	12	3
4734	2014-10-16	878/2014	7	3
4735	2014-10-16	697/2013	5	4
4736	2014-10-16	754/2014	13	2
4737	2014-10-16	879/2014	3	3
4738	2014-10-16	867/2014	18	2
4739	2014-10-16	865/2014	13	5
4740	2014-10-16	858/2014	6	4
4741	2014-10-16	724/2014	9	5
4742	2014-10-16	712/2014	17	2
4743	2014-10-16	747/2014	1	4
4744	2014-10-16	382/2012	3	5
4745	2014-10-16	698/2013	1	4
4746	2014-10-16	820/2014	3	5
4747	2014-10-16	786/2014	19	3
4748	2014-10-16	783/2014	1	3
4749	2014-10-16	867/2014	5	2
4750	2014-10-16	753/2014	13	5
4751	2014-10-16	548/2013	2	5
4752	2014-10-16	529/2013	21	3
4753	2014-10-16	559/2013	3	3
4754	2014-10-16	737/2014	7	2
4755	2014-10-16	840/2014	10	2
4756	2014-10-16	800/2014	8	2
4757	2014-10-16	734/2014	10	5
4758	2014-10-16	761/2014	7	1
4759	2014-10-16	763/2014	5	4
4760	2014-10-16	625/2013	4	4
4761	2014-10-16	782/2014	5	3
4762	2014-10-16	866/2014	10	5
4763	2014-10-16	573/2013	22	2
4764	2014-10-16	812/2014	4	6
4765	2014-10-16	562/2013	2	5
4766	2014-10-16	330/2012	2	5
4767	2014-10-16	752/2014	17	2
4768	2014-10-16	594/2013	2	5
4769	2014-10-16	681/2013	5	2
4770	2014-10-16	689/2013	1	4
4771	2014-10-16	128/2011	4	2
4772	2014-10-16	796/2014	4	4
4773	2014-10-16	874/2014	5	3
4774	2014-10-16	794/2014	10	2
4775	2014-10-16	397/2012	22	4
4776	2014-10-17	811/2014	13	6
4777	2014-10-17	732/2014	8	3
4778	2014-10-17	831/2014	17	4
4779	2014-10-17	498/2012	26	4
4780	2014-10-17	752/2014	12	5
4781	2014-10-17	572/2013	15	4
4782	2014-10-17	879/2014	3	5
4783	2014-10-17	360/2012	2	2
4784	2014-10-17	537/2013	4	6
4785	2014-10-17	402/2012	1	3
4786	2014-10-17	261/2011	25	2
4787	2014-10-17	462/2012	1	4
4788	2014-10-17	729/2014	11	3
4789	2014-10-17	370/2012	10	2
4790	2014-10-17	731/2014	13	2
4791	2014-10-17	803/2014	5	4
4792	2014-10-17	752/2014	1	2
4793	2014-10-17	755/2014	15	4
4794	2014-10-17	593/2013	5	4
4795	2014-10-17	615/2013	23	4
4796	2014-10-17	567/2013	3	4
4797	2014-10-17	552/2013	24	5
4798	2014-10-17	730/2014	12	4
4799	2014-10-17	468/2012	5	2
4800	2014-10-17	252/2011	27	3
4801	2014-10-17	596/2013	5	3
4802	2014-10-17	613/2013	2	2
4803	2014-10-17	692/2013	2	3
4804	2014-10-17	191/2011	3	3
4805	2014-10-17	610/2013	20	2
4806	2014-10-17	582/2013	3	2
4807	2014-10-17	686/2013	3	4
4808	2014-10-17	746/2014	10	4
4809	2014-10-17	835/2014	5	3
4810	2014-10-17	175/2011	1	4
4811	2014-10-17	744/2014	2	2
4812	2014-10-17	864/2014	6	4
4813	2014-10-17	805/2014	9	5
4814	2014-10-17	747/2014	2	4
4815	2014-10-17	753/2014	8	6
4816	2014-10-17	489/2012	3	5
4817	2014-10-17	347/2012	2	4
4818	2014-10-17	592/2013	20	3
4819	2014-10-17	530/2013	5	3
4820	2014-10-17	551/2013	20	3
4821	2014-10-17	522/2013	2	5
4822	2014-10-17	248/2011	1	5
4823	2014-10-17	397/2012	22	3
4824	2014-10-17	846/2014	3	2
4825	2014-10-17	696/2013	1	2
4826	2014-10-17	788/2014	8	2
4827	2014-10-17	830/2014	15	5
4828	2014-10-17	448/2012	5	5
4829	2014-10-17	855/2014	6	4
4830	2014-10-17	400/2012	26	2
4831	2014-10-17	220/2011	27	3
4832	2014-10-17	803/2014	5	4
4833	2014-10-17	506/2012	26	3
4834	2014-10-17	234/2011	4	3
4835	2014-10-17	702/2014	17	4
4836	2014-10-17	704/2014	2	3
4837	2014-10-17	718/2014	12	5
4838	2014-10-17	164/2011	2	3
4839	2014-10-17	841/2014	9	6
4840	2014-10-17	739/2014	3	4
4841	2014-10-17	883/2014	14	2
4842	2014-10-17	498/2012	2	2
4843	2014-10-17	624/2013	4	2
4844	2014-10-17	644/2013	2	4
4845	2014-10-17	693/2013	3	2
4846	2014-10-17	795/2014	12	1
4847	2014-10-17	423/2012	25	5
4848	2014-10-17	391/2012	3	4
4849	2014-10-17	702/2014	6	3
4850	2014-10-17	680/2013	24	2
4851	2014-10-17	132/2011	26	3
4852	2014-10-17	789/2014	5	3
4853	2014-10-17	686/2013	2	3
4854	2014-10-17	610/2013	10	4
4855	2014-10-17	820/2014	5	3
4856	2014-10-17	150/2011	2	2
4857	2014-10-17	765/2014	7	2
4858	2014-10-17	713/2014	3	3
4859	2014-10-17	826/2014	8	2
4860	2014-10-17	483/2012	2	4
4861	2014-10-17	691/2013	10	3
4862	2014-10-17	403/2012	3	5
4863	2014-10-17	229/2011	15	2
4864	2014-10-17	342/2012	2	2
4865	2014-10-17	429/2012	3	5
4866	2014-10-17	150/2011	3	4
4867	2014-10-17	645/2013	2	3
4868	2014-10-17	684/2013	5	2
4869	2014-10-17	161/2011	1	4
4870	2014-10-17	604/2013	2	4
4871	2014-10-17	846/2014	15	4
4872	2014-10-17	390/2012	2	4
4873	2014-10-17	468/2012	2	4
4874	2014-10-17	755/2014	7	2
4875	2014-10-17	673/2013	3	3
4876	2014-10-17	634/2013	5	4
4877	2014-10-17	666/2013	4	5
4878	2014-10-17	431/2012	15	2
4879	2014-10-17	195/2011	4	4
4880	2014-10-17	544/2013	22	2
4881	2014-10-17	738/2014	17	5
4882	2014-10-17	875/2014	17	5
4883	2014-10-17	315/2012	10	4
4884	2014-10-17	760/2014	6	4
4885	2014-10-17	710/2014	2	3
4886	2014-10-17	377/2012	3	5
4887	2014-10-17	356/2012	24	5
4888	2014-10-17	834/2014	17	6
4889	2014-10-17	776/2014	2	2
4890	2014-10-17	220/2011	4	3
4891	2014-10-17	256/2011	1	4
4892	2014-10-17	243/2011	2	2
4893	2014-10-17	689/2013	2	3
4894	2014-10-17	767/2014	3	4
4895	2014-10-17	758/2014	2	2
4896	2014-10-17	866/2014	5	2
4897	2014-10-17	835/2014	15	4
4898	2014-10-17	800/2014	8	4
4899	2014-10-17	587/2013	15	4
4900	2014-10-17	875/2014	2	2
4901	2014-10-17	820/2014	8	3
4902	2014-10-17	360/2012	3	2
4903	2014-10-17	757/2014	18	2
4904	2014-10-17	637/2013	5	3
4905	2014-10-17	728/2014	2	4
4906	2014-10-17	836/2014	8	5
4907	2014-10-17	662/2013	2	3
4908	2014-10-17	865/2014	1	3
4909	2014-10-17	873/2014	3	5
4910	2014-10-17	682/2013	4	4
4911	2014-10-17	269/2012	3	2
4912	2014-10-17	510/2012	4	4
4913	2014-10-17	141/2011	2	2
4914	2014-10-17	810/2014	13	4
4915	2014-10-17	584/2013	22	3
4916	2014-10-17	705/2014	6	3
4917	2014-10-17	153/2011	2	5
4918	2014-10-17	726/2014	2	2
4919	2014-10-17	576/2013	10	2
4920	2014-10-17	536/2013	5	4
4921	2014-10-17	796/2014	3	3
4922	2014-10-17	760/2014	9	4
4923	2014-10-17	528/2013	3	2
4924	2014-10-17	718/2014	19	2
4925	2014-10-17	627/2013	3	3
4926	2014-10-17	199/2011	25	3
4927	2014-10-17	806/2014	3	3
4928	2014-10-17	772/2014	13	4
4929	2014-10-17	459/2012	5	5
4930	2014-10-17	765/2014	6	2
4931	2014-10-17	583/2013	23	2
4932	2014-10-17	474/2012	5	2
4933	2014-10-17	321/2012	10	6
4934	2014-10-17	576/2013	2	4
4935	2014-10-17	743/2014	6	2
4936	2014-10-17	212/2011	2	4
4937	2014-10-17	861/2014	9	1
4938	2014-10-17	469/2012	15	3
4939	2014-10-17	648/2013	5	4
4940	2014-10-17	707/2014	3	2
4941	2014-10-17	849/2014	6	4
4942	2014-10-17	422/2012	1	4
4943	2014-10-17	566/2013	2	4
4944	2014-10-17	789/2014	7	2
4945	2014-10-17	814/2014	6	4
4946	2014-10-17	781/2014	9	1
4947	2014-10-17	780/2014	6	3
4948	2014-10-17	370/2012	3	4
4949	2014-10-17	447/2012	1	5
4950	2014-10-17	322/2012	15	6
4951	2014-10-17	783/2014	15	5
4952	2014-10-17	813/2014	1	5
4953	2014-10-17	742/2014	14	6
4954	2014-10-17	777/2014	6	2
4955	2014-10-17	392/2012	2	5
4956	2014-10-17	576/2013	23	3
4957	2014-10-17	532/2013	22	2
4958	2014-10-17	742/2014	3	5
4959	2014-10-17	755/2014	15	6
4960	2014-10-17	704/2014	14	5
4961	2014-10-17	545/2013	5	2
4962	2014-10-17	392/2012	4	4
4963	2014-10-20	711/2014	5	1
4964	2014-10-20	696/2013	5	4
4965	2014-10-20	761/2014	5	3
4966	2014-10-20	473/2012	4	6
4967	2014-10-20	634/2013	2	4
4968	2014-10-20	310/2012	16	3
4969	2014-10-20	468/2012	26	5
4970	2014-10-20	568/2013	3	2
4971	2014-10-20	616/2013	22	2
4972	2014-10-20	471/2012	22	4
4973	2014-10-20	796/2014	6	2
4974	2014-10-20	754/2014	2	5
4975	2014-10-20	817/2014	2	2
4976	2014-10-20	553/2013	24	4
4977	2014-10-20	130/2011	3	3
4978	2014-10-20	133/2011	2	5
4979	2014-10-20	762/2014	4	4
4980	2014-10-20	766/2014	12	4
4981	2014-10-20	836/2014	12	3
4982	2014-10-20	723/2014	6	3
4983	2014-10-20	820/2014	2	5
4984	2014-10-20	792/2014	8	2
4985	2014-10-20	346/2012	1	4
4986	2014-10-20	783/2014	9	5
4987	2014-10-20	864/2014	3	4
4988	2014-10-20	220/2011	25	2
4989	2014-10-20	547/2013	5	3
4990	2014-10-20	880/2014	14	2
4991	2014-10-20	751/2014	5	3
4992	2014-10-20	438/2012	4	2
4993	2014-10-20	772/2014	4	2
4994	2014-10-20	733/2014	14	2
4995	2014-10-20	603/2013	4	3
4996	2014-10-20	146/2011	26	2
4997	2014-10-20	861/2014	3	2
4998	2014-10-20	718/2014	12	2
4999	2014-10-20	802/2014	9	4
5000	2014-10-20	267/2011	1	4
5001	2014-10-20	531/2013	22	2
5002	2014-10-20	779/2014	11	5
5003	2014-10-20	582/2013	24	2
5004	2014-10-20	663/2013	5	4
5005	2014-10-20	780/2014	6	2
5006	2014-10-20	448/2012	4	4
5007	2014-10-20	786/2014	2	4
5008	2014-10-20	605/2013	20	2
5009	2014-10-20	738/2014	2	4
5010	2014-10-20	883/2014	1	4
5011	2014-10-20	739/2014	12	5
5012	2014-10-20	623/2013	2	4
5013	2014-10-20	618/2013	4	3
5014	2014-10-20	775/2014	3	3
5015	2014-10-20	572/2013	2	3
5016	2014-10-20	753/2014	6	5
5017	2014-10-20	760/2014	2	3
5018	2014-10-20	722/2014	8	4
5019	2014-10-20	162/2011	4	1
5020	2014-10-20	739/2014	15	5
5021	2014-10-20	751/2014	5	2
5022	2014-10-20	667/2013	10	2
5023	2014-10-20	568/2013	3	3
5024	2014-10-20	737/2014	15	6
5025	2014-10-20	795/2014	8	4
5026	2014-10-20	265/2011	10	1
5027	2014-10-20	800/2014	8	4
5028	2014-10-20	419/2012	15	3
5029	2014-10-20	768/2014	19	3
5030	2014-10-20	470/2012	10	5
5031	2014-10-20	707/2014	14	6
5032	2014-10-20	239/2011	3	3
5033	2014-10-20	813/2014	10	6
5034	2014-10-20	196/2011	4	5
5035	2014-10-20	740/2014	4	2
5036	2014-10-20	543/2013	21	2
5037	2014-10-20	690/2013	1	4
5038	2014-10-20	831/2014	1	3
5039	2014-10-20	364/2012	2	4
5040	2014-10-20	836/2014	5	2
5041	2014-10-20	452/2012	3	4
5042	2014-10-20	837/2014	3	4
5043	2014-10-20	686/2013	4	5
5044	2014-10-20	455/2012	1	5
5045	2014-10-20	208/2011	27	4
5046	2014-10-20	454/2012	2	1
5047	2014-10-20	782/2014	19	3
5048	2014-10-20	828/2014	17	4
5049	2014-10-20	532/2013	10	3
5050	2014-10-20	873/2014	5	2
5051	2014-10-20	829/2014	18	6
5052	2014-10-20	730/2014	12	4
5053	2014-10-20	483/2012	2	4
5054	2014-10-20	730/2014	7	2
5055	2014-10-20	862/2014	8	4
5056	2014-10-20	765/2014	1	3
5057	2014-10-20	595/2013	3	4
5058	2014-10-20	837/2014	1	3
5059	2014-10-20	255/2011	3	4
5060	2014-10-20	838/2014	18	5
5061	2014-10-20	450/2012	4	5
5062	2014-10-20	649/2013	20	3
5063	2014-10-20	452/2012	22	2
5064	2014-10-20	493/2012	15	5
5065	2014-10-20	206/2011	26	3
5066	2014-10-20	431/2012	5	6
5067	2014-10-20	873/2014	2	2
5068	2014-10-20	491/2012	15	4
5069	2014-10-20	771/2014	12	6
5070	2014-10-20	798/2014	6	4
5071	2014-10-20	780/2014	6	3
5072	2014-10-20	191/2011	2	5
5073	2014-10-20	600/2013	20	2
5074	2014-10-20	718/2014	17	3
5075	2014-10-20	773/2014	3	6
5076	2014-10-20	813/2014	5	2
5077	2014-10-20	611/2013	2	3
5078	2014-10-20	589/2013	2	6
5079	2014-10-20	705/2014	2	4
5080	2014-10-20	738/2014	14	5
5081	2014-10-20	635/2013	21	3
5082	2014-10-20	213/2011	4	4
5083	2014-10-20	481/2012	16	6
5084	2014-10-20	360/2012	5	2
5085	2014-10-20	882/2014	14	3
5086	2014-10-20	868/2014	2	2
5087	2014-10-20	626/2013	5	3
5088	2014-10-20	208/2011	1	4
5089	2014-10-20	377/2012	1	1
5090	2014-10-20	412/2012	2	2
5091	2014-10-20	727/2014	6	2
5092	2014-10-20	172/2011	1	2
5093	2014-10-20	223/2011	3	6
5094	2014-10-20	855/2014	3	3
5095	2014-10-20	226/2011	1	4
5096	2014-10-20	586/2013	24	2
5097	2014-10-20	146/2011	3	5
5098	2014-10-20	728/2014	1	3
5099	2014-10-20	246/2011	15	1
5100	2014-10-20	172/2011	3	3
5101	2014-10-20	164/2011	2	5
5102	2014-10-20	731/2014	3	4
5103	2014-10-20	573/2013	3	5
5104	2014-10-20	814/2014	19	2
5105	2014-10-20	233/2011	4	4
5106	2014-10-20	421/2012	22	5
5107	2014-10-20	878/2014	18	6
5108	2014-10-20	758/2014	3	2
5109	2014-10-20	198/2011	2	3
5110	2014-10-20	853/2014	7	2
5111	2014-10-20	830/2014	7	2
5112	2014-10-20	484/2012	15	5
5113	2014-10-20	845/2014	15	4
5114	2014-10-20	700/2013	2	4
5115	2014-10-20	718/2014	7	2
5116	2014-10-20	169/2011	1	3
5117	2014-10-20	681/2013	4	5
5118	2014-10-20	436/2012	26	3
5119	2014-10-20	826/2014	8	3
5120	2014-10-20	140/2011	3	4
5121	2014-10-20	749/2014	15	4
5122	2014-10-20	516/2013	20	3
5123	2014-10-20	700/2013	3	3
5124	2014-10-20	302/2012	26	4
5125	2014-10-20	123/2011	2	4
5126	2014-10-20	751/2014	2	3
5127	2014-10-20	426/2012	2	2
5128	2014-10-20	249/2011	1	2
5129	2014-10-20	567/2013	2	4
5130	2014-10-20	776/2014	5	3
5131	2014-10-20	796/2014	12	2
5132	2014-10-20	879/2014	18	2
5133	2014-10-20	555/2013	3	5
5134	2014-10-20	241/2011	4	1
5135	2014-10-20	667/2013	2	2
5136	2014-10-20	810/2014	11	3
5137	2014-10-20	197/2011	1	3
5138	2014-10-20	236/2011	1	3
5139	2014-10-20	186/2011	1	3
5140	2014-10-20	828/2014	7	3
5141	2014-10-20	201/2011	2	5
5142	2014-10-20	813/2014	18	3
5143	2014-10-20	884/2014	15	5
5144	2014-10-20	233/2011	1	2
5145	2014-10-20	548/2013	3	6
5146	2014-10-20	771/2014	7	4
5147	2014-10-20	763/2014	13	5
5148	2014-10-20	613/2013	15	4
5149	2014-10-20	764/2014	6	3
5150	2014-10-21	729/2014	2	2
5151	2014-10-21	563/2013	1	3
5152	2014-10-21	833/2014	9	2
5153	2014-10-21	851/2014	15	3
5154	2014-10-21	787/2014	13	2
5155	2014-10-21	334/2012	24	5
5156	2014-10-21	652/2013	10	4
5157	2014-10-21	831/2014	17	2
5158	2014-10-21	833/2014	6	3
5159	2014-10-21	876/2014	8	4
5160	2014-10-21	703/2014	19	5
5161	2014-10-21	568/2013	20	1
5162	2014-10-21	732/2014	2	3
5163	2014-10-21	811/2014	18	4
5164	2014-10-21	812/2014	10	2
5165	2014-10-21	740/2014	4	3
5166	2014-10-21	708/2014	19	3
5167	2014-10-21	798/2014	9	2
5168	2014-10-21	334/2012	5	2
5169	2014-10-21	780/2014	3	3
5170	2014-10-21	866/2014	10	3
5171	2014-10-21	611/2013	15	2
5172	2014-10-21	464/2012	5	4
5173	2014-10-21	221/2011	27	1
5174	2014-10-21	516/2013	24	5
5175	2014-10-21	870/2014	3	4
5176	2014-10-21	444/2012	4	6
5177	2014-10-21	854/2014	4	2
5178	2014-10-21	621/2013	23	4
5179	2014-10-21	326/2012	5	4
5180	2014-10-21	439/2012	2	4
5181	2014-10-21	828/2014	3	5
5182	2014-10-21	868/2014	15	2
5183	2014-10-21	670/2013	2	2
5184	2014-10-21	784/2014	8	3
5185	2014-10-21	552/2013	21	3
5186	2014-10-21	717/2014	8	5
5187	2014-10-21	675/2013	2	2
5188	2014-10-21	742/2014	5	3
5189	2014-10-21	288/2012	16	3
5190	2014-10-21	709/2014	9	5
5191	2014-10-21	502/2012	10	1
5192	2014-10-21	843/2014	10	2
5193	2014-10-21	682/2013	21	4
5194	2014-10-21	461/2012	5	3
5195	2014-10-21	784/2014	1	5
5196	2014-10-21	612/2013	2	3
5197	2014-10-21	800/2014	7	4
5198	2014-10-21	333/2012	26	6
5199	2014-10-21	542/2013	20	3
5200	2014-10-21	588/2013	24	3
5201	2014-10-21	677/2013	1	4
5202	2014-10-21	769/2014	2	5
5203	2014-10-21	766/2014	1	3
5204	2014-10-21	484/2012	3	6
5205	2014-10-21	712/2014	4	4
5206	2014-10-21	722/2014	2	2
5207	2014-10-21	595/2013	5	4
5208	2014-10-21	235/2011	25	2
5209	2014-10-21	200/2011	27	3
5210	2014-10-21	758/2014	18	3
5211	2014-10-21	767/2014	18	4
5212	2014-10-21	671/2013	2	3
5213	2014-10-21	138/2011	25	4
5214	2014-10-21	539/2013	1	5
5215	2014-10-21	743/2014	6	2
5216	2014-10-21	872/2014	3	4
5217	2014-10-21	735/2014	7	4
5218	2014-10-21	693/2013	5	3
5219	2014-10-21	847/2014	1	4
5220	2014-10-21	404/2012	3	5
5221	2014-10-21	422/2012	3	3
5222	2014-10-21	430/2012	22	4
5223	2014-10-21	614/2013	20	4
5224	2014-10-21	151/2011	27	4
5225	2014-10-21	366/2012	5	6
5226	2014-10-21	782/2014	8	5
5227	2014-10-21	804/2014	5	2
5228	2014-10-21	477/2012	25	5
5229	2014-10-21	871/2014	17	4
5230	2014-10-21	209/2011	25	3
5231	2014-10-21	872/2014	4	4
5232	2014-10-21	551/2013	1	3
5233	2014-10-21	560/2013	20	2
5234	2014-10-21	588/2013	20	2
5235	2014-10-21	557/2013	5	4
5236	2014-10-21	311/2012	5	2
5237	2014-10-21	859/2014	5	3
5238	2014-10-21	157/2011	3	3
5239	2014-10-21	810/2014	2	2
5240	2014-10-21	492/2012	25	6
5241	2014-10-21	745/2014	8	3
5242	2014-10-21	194/2011	2	1
5243	2014-10-21	745/2014	2	5
5244	2014-10-21	575/2013	3	3
5245	2014-10-21	649/2013	1	4
5246	2014-10-21	134/2011	4	4
5247	2014-10-21	852/2014	17	3
5248	2014-10-21	814/2014	12	5
5249	2014-10-21	221/2011	1	2
5250	2014-10-21	242/2011	1	4
5251	2014-10-21	839/2014	19	3
5252	2014-10-21	851/2014	12	3
5253	2014-10-21	714/2014	19	5
5254	2014-10-21	139/2011	4	3
5255	2014-10-21	702/2014	4	4
